"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-08-04";"BTC.USD";"39747.503909999999";"0.000100635250";"Core";"2022-08-01";"BTC.USD";"23314.199219999999";"0.000446839389";"Growth"
"2021-08-04";"SOL.USD";"35.763626000000";"0.372818274448";"Growth";"2022-08-01";"SOL.USD";"41.786484000000";"0.074792384110";"Core"
"2021-08-04";"BCH.USD";"545.966003000000";"0.036632317562";"Value";"2022-08-01";"BCH.USD";"138.213593000000";"0.036632317562";"Value"
"2021-08-04";"MATIC.USD";"1.052682000000";"12.666059962394";"Growth";"2022-08-01";"MATIC.USD";"0.894406000000";"11.647621482557";"Growth"
"2021-08-04";"ALGO.USD";"0.827781000000";"4.832195955210";"Core";"2022-08-01";"ALGO.USD";"0.343176000000";"9.107020193482";"Core"
"2021-08-04";"LINK.USD";"24.188875000000";"0.826826381963";"Value";"2022-08-01";"LINK.USD";"7.586885000000";"0.826826381963";"Value"
"2021-08-04";"ETH.USD";"2724.619873000000";"0.001468094702";"Core";"2022-08-01";"ETH.USD";"1635.195801000000";"0.006370920555";"Growth"
"2021-08-04";"LTC.USD";"142.623047000000";"0.028045958098";"Core";"2022-08-01";"LTC.USD";"59.535446000000";"0.052494958414";"Core"
"2021-08-04";"ADA.USD";"1.376564000000";"9.685952366423";"Growth";"2022-08-01";"ADA.USD";"0.514123000000";"6.078916449796";"Core"
"2021-08-04";"AVAX.USD";"13.679925000000";"0.292399263885";"Core";"2022-08-01";"AVAX.USD";"23.658236000000";"0.132102442546";"Core"
