"","2021-12-05_to_2022-12-01_Index_3QRank","2021-12-05_to_2022-12-01_Crypto10_Index"
"2021-12-05",0,0
"2021-12-06",0,0
"2021-12-07",0,0
"2021-12-08",0,0
"2021-12-09",-9.28607022284508,0
"2021-12-10",-13.4479343699663,-4.49202410424426
"2021-12-11",-8.77850979996376,-4.49202410424426
"2021-12-12",-7.99244578633636,-4.49202410424426
"2021-12-13",-17.9256474754172,-11.8178047486845
"2021-12-14",-16.9980300920901,-9.52980922692125
"2021-12-15",-7.59219885989872,-8.45928133356649
"2021-12-16",-10.2769781354613,-13.0352627423323
"2021-12-17",-9.66426831723676,-11.7968106051738
"2021-12-18",-5.85500514674354,-11.7968106051738
"2021-12-19",-7.51392451651655,-11.7968106051738
"2021-12-20",-7.95608042270791,-15.4701979991492
"2021-12-21",-3.17058599031261,-13.9168722483726
"2021-12-22",-2.90983133281165,-14.0428178399156
"2021-12-23",0,-12.657435602464
"2021-12-24",-2.9879463557527,-12.657435602464
"2021-12-25",-1.44560647815399,-12.657435602464
"2021-12-26",0,-12.657435602464
"2021-12-27",-0.968992804419067,-9.424857778889
"2021-12-28",-8.97258209898954,-15.0923612245203
"2021-12-29",-11.0431224647847,-19.2275426976463
"2021-12-30",-9.48613269210039,-19.1225816148533
"2021-12-31",-9.7174534940539,-19.9202338163721
"2022-01-01",-6.23186761359659,-19.9202338163721
"2022-01-02",-5.60037004561902,-19.9202338163721
"2022-01-03",-6.19777632017164,-19.7942882248291
"2022-01-04",-7.93813871790577,-17.5062927030658
"2022-01-05",-10.8949095464228,-19.1855544106248
"2022-01-06",-11.2588036531768,-22.9429087438825
"2022-01-07",-15.2623330209113,-24.6431549601916
"2022-01-08",-16.5252341398466,-24.6431549601916
"2022-01-09",-13.1274874998428,-24.6431549601916
"2022-01-10",-14.8807264601787,-25.1889159786243
"2022-01-11",-12.3163570288026,-19.8572610206006
"2022-01-12",-8.62279192197285,-17.5062927030658
"2022-01-13",-13.5853513221199,-22.229223481646
"2022-01-14",-10.9320694685506,-21.2846315450736
"2022-01-15",-10.3806493747288,-21.2846315450736
"2022-01-16",-10.1756371145654,-21.2846315450736
"2022-01-17",-12.914054253193,-21.2846315450736
"2022-01-18",-15.7224025240436,-22.7329962130573
"2022-01-19",-19.412290685999,-23.8455123934335
"2022-01-20",-23.612976101769,-26.7002534423796
"2022-01-21",-33.7495218382536,-34.9286281016101
"2022-01-22",-39.4699946380417,-34.9286281016101
"2022-01-23",-36.3953793020525,-34.9286281016101
"2022-01-24",-39.323705422277,-44.7942954508996
"2022-01-25",-38.3852507137518,-41.7506263798784
"2022-01-26",-38.8572096607394,-39.7355161847119
"2022-01-27",-39.3982084028826,-39.2947066143114
"2022-01-28",-37.065598393992,-34.3199039221666
"2022-01-29",-35.6377459124555,-34.3199039221666
"2022-01-30",-35.8871048356642,-34.3199039221666
"2022-01-31",-35.2665957045197,-33.7951274124839
"2022-02-01",-33.4528358416951,-32.9345120499543
"2022-02-02",-37.7005593824754,-34.9286281016101
"2022-02-03",-37.0191032200619,-36.7338354007121
"2022-02-04",-30.8668479553082,-31.1083106073416
"2022-02-05",-30.0733339117578,-31.1083106073416
"2022-02-06",-28.5761312812695,-31.1083106073416
"2022-02-07",-23.8630305109303,-25.5667527532533
"2022-02-08",-24.9603142922742,-26.0915196281753
"2022-02-09",-22.7857494077595,-23.1947902922078
"2022-02-10",-25.9700567088392,-23.5936212103475
"2022-02-11",-31.8071486322401,-31.7590230738066
"2022-02-12",-32.1316049198098,-31.7590230738066
"2022-02-13",-33.1746418073797,-31.7590230738066
"2022-02-14",-32.451792292328,-30.3106680405835
"2022-02-15",-26.5590076637857,-26.8052048904118
"2022-02-16",-27.2322664238954,-26.3853894635221
"2022-02-17",-33.5161756204908,-29.8908526136938
"2022-02-18",-35.2765856529966,-30.7304834674733
"2022-02-19",-34.4862445384124,-30.7304834674733
"2022-02-20",-38.1638142802465,-30.7304834674733
"2022-02-21",-42.6878724897044,-30.7304834674733
"2022-02-22",-40.2952579061459,-36.1880743822794
"2022-02-23",-41.6155473318475,-35.7262803031288
"2022-02-24",-41.2014903496995,-37.1326663188518
"2022-02-25",-37.7530306007553,-35.5793405680751
"2022-02-26",-37.6703249609439,-35.5793405680751
"2022-02-27",-41.2766129163435,-35.5793405680751
"2022-02-28",-34.4638683761194,-33.4173002726156
"2022-03-01",-33.9944362643613,-32.1578539919463
"2022-03-02",-34.7922582581634,-32.6826208668683
"2022-03-03",-36.6650844811902,-34.6137737575133
"2022-03-04",-41.1603057426886,-38.4550757605319
"2022-03-05",-39.8809213267497,-38.4550757605319
"2022-03-06",-42.5783218957163,-38.4550757605319
"2022-03-07",-44.0341605669698,-40.4492014469484
"2022-03-08",-42.9808145750362,-40.3442499989161
"2022-03-09",-39.3265804727161,-36.7338354007121
"2022-03-10",-42.3745379370727,-37.9303088856099
"2022-03-11",-43.114415063402,-38.4970640475533
"2022-03-12",-42.8932127325367,-38.4970640475533
"2022-03-13",-44.7344407927162,-38.4970640475533
"2022-03-14",-43.0613788182646,-37.9722971726313
"2022-03-15",-42.3617267923992,-36.1880743822794
"2022-03-16",-39.1183914570438,-36.4189714218546
"2022-03-17",-38.8596478779355,-36.7128508919621
"2022-03-18",-36.5355259058499,-35.2015134282068
"2022-03-19",-34.9135052912303,-35.2015134282068
"2022-03-20",-36.9962542032481,-35.2015134282068
"2022-03-21",-35.8238465759415,-35.1805192846961
"2022-03-22",-34.0418839935706,-34.0680127390806
"2022-03-23",-32.5487004957154,-36.3979869131046
"2022-03-24",-30.4091460061378,-32.9554965587044
"2022-03-25",-32.3210620196994,-30.4366039973659
"2022-03-26",-31.1367867462431,-30.4366039973659
"2022-03-27",-27.819953322946,-30.4366039973659
"2022-03-28",-28.6585937377131,-29.6809400828686
"2022-03-29",-26.9628106082764,-28.1066298233418
"2022-03-30",-25.6175740936423,-29.6809400828686
"2022-03-31",-27.1234124641136,-32.2628054399786
"2022-04-01",-25.2946930755753,-30.4785922843873
"2022-04-02",-25.8217041920217,-30.4785922843873
"2022-04-03",-23.6989835628233,-30.4785922843873
"2022-04-04",-25.5975319079309,-29.8278798179223
"2022-04-05",-28.1417513237747,-31.0453378115701
"2022-04-06",-34.357597985174,-35.0125950408923
"2022-04-07",-32.2081032753889,-34.3199039221666
"2022-04-08",-35.2019914836791,-36.7968081964836
"2022-04-09",-34.0262601136646,-36.7968081964836
"2022-04-10",-35.1431512178581,-36.7968081964836
"2022-04-11",-40.9110946009126,-39.1687706575291
"2022-04-12",-39.2653096633116,-40.1763257551123
"2022-04-13",-37.1518742939957,-37.8463515810883
"2022-04-14",-39.3010865183795,-40.0503801635693
"2022-04-15",-38.0295263315671,-40.0503801635693
"2022-04-16",-37.5070050796305,-40.0503801635693
"2022-04-17",-39.5418836101688,-40.0503801635693
"2022-04-18",-37.871734524781,-39.7984889804833
"2022-04-19",-36.4374449142763,-38.5390426998141
"2022-04-20",-37.5592281711717,-37.9513030291206
"2022-04-21",-39.7565053497315,-38.6020154955856
"2022-04-22",-40.0259928008848,-40.2602830596339
"2022-04-23",-40.7954917500185,-40.2602830596339
"2022-04-24",-41.4167767460536,-40.2602830596339
"2022-04-25",-40.6810915809533,-40.5961411820021
"2022-04-26",-44.6788089618844,-43.3249366394051
"2022-04-27",-43.3934540895605,-42.9261153560261
"2022-04-28",-43.46957560173,-41.1838808526956
"2022-04-29",-46.279164660364,-44.6683498593566
"2022-04-30",-50.1622205558953,-44.6683498593566
"2022-05-01",-48.2779511634671,-44.6683498593566
"2022-05-02",-48.2499434514796,-43.9546645971201
"2022-05-03",-48.7644013803259,-45.4240137738539
"2022-05-04",-44.24088425508,-44.6683498593566
"2022-05-05",-49.5837097805143,-51.6162937291679
"2022-05-06",-50.2743225988523,-53.0226701101301
"2022-05-07",-51.6661591893394,-53.0226701101301
"2022-05-08",-53.317264119405,-53.0226701101301
"2022-05-09",-60.9986740470967,-58.2913522723824
"2022-05-10",-59.2368721166549,-58.7741404950436
"2022-05-11",-67.6865179181903,-63.3081432515487
"2022-05-12",-69.24843150254,-66.6456725231559
"2022-05-13",-67.1584045365805,-62.7413977243659
"2022-05-14",-66.0873429112234,-62.7413977243659
"2022-05-15",-63.7976374598961,-62.7413977243659
"2022-05-16",-66.4676282815139,-59.3828743092479
"2022-05-17",-64.4974273910042,-58.6481949035007
"2022-05-18",-68.4390515333727,-60.1175440802344
"2022-05-19",-66.6433908884563,-60.6003323028957
"2022-05-20",-68.0492944160347,-62.5734638458014
"2022-05-21",-67.4714623623814,-62.5734638458014
"2022-05-22",-66.1604980803812,-62.5734638458014
"2022-05-23",-67.9167833683341,-62.7413977243659
"2022-05-24",-67.3304574237382,-63.2241859470271
"2022-05-25",-68.3464433377251,-63.1821976600057
"2022-05-26",-70.5608795128363,-64.8404748588146
"2022-05-27",-71.8548842859848,-66.7506336059489
"2022-05-28",-70.7658238595671,-66.7506336059489
"2022-05-29",-70.0046265647084,-66.7506336059489
"2022-05-30",-67.3292410630365,-66.7506336059489
"2022-05-31",-67.3767603353268,-66.4147754835807
"2022-06-01",-70.2363349511324,-68.0940371911397
"2022-06-02",-69.3753691548353,-68.3249342307149
"2022-06-03",-70.6875575970072,-69.0596136364622
"2022-06-04",-69.6969741207208,-69.0596136364622
"2022-06-05",-69.6537756509881,-69.0596136364622
"2022-06-06",-68.1889264655881,-66.9605365020134
"2022-06-07",-68.1012440504821,-67.1704490328386
"2022-06-08",-68.510745176037,-67.6742217642499
"2022-06-09",-68.0191959201313,-68.5348467615402
"2022-06-10",-70.7037635765644,-69.1435805757444
"2022-06-11",-73.3076022631038,-69.1435805757444
"2022-06-12",-75.5441321369543,-69.1435805757444
"2022-06-13",-78.0762447928527,-73.5516377407064
"2022-06-14",-76.8252319616683,-75.8186391189589
"2022-06-15",-74.9420442526642,-74.8530626736364
"2022-06-16",-78.0791153930789,-74.8320781648864
"2022-06-17",-77.3707487287484,-75.44080234433
"2022-06-18",-78.5331513948253,-75.44080234433
"2022-06-19",-76.2366801946501,-75.44080234433
"2022-06-20",-75.7051890392961,-75.44080234433
"2022-06-21",-75.6970410630544,-73.3417252098812
"2022-06-22",-76.2811089365673,-75.0000024086902
"2022-06-23",-74.1114781516843,-74.0764046156285
"2022-06-24",-72.8377422309392,-74.790089877865
"2022-06-25",-72.4278716931566,-74.790089877865
"2022-06-26",-73.9206433088826,-74.790089877865
"2022-06-27",-74.5202935340027,-75.8606177712197
"2022-06-28",-75.7726493722595,-77.3719552349749
"2022-06-29",-76.1337470836878,-78.799325759448
"2022-06-30",-76.3284491470959,-81.4231697688187
"2022-07-01",-77.1371185749431,-81.3392124642972
"2022-07-02",-76.7447916582955,-81.3392124642972
"2022-07-03",-76.8432413821022,-81.3392124642972
"2022-07-04",-75.7319160433181,-81.3392124642972
"2022-07-05",-76.1542835424133,-80.2057117751709
"2022-07-06",-75.651168608754,-80.9613756896682
"2022-07-07",-74.5023274289426,-79.0092382902732
"2022-07-08",-74.6956216834521,-79.450038225913
"2022-07-09",-74.3347231724738,-79.450038225913
"2022-07-10",-75.316047997545,-79.450038225913
"2022-07-11",-76.5999147135308,-79.7649022047705
"2022-07-12",-77.2220492675103,-80.6884999978322
"2022-07-13",-75.6056834612512,-81.1922727292435
"2022-07-14",-74.5275132957644,-79.8698536528027
"2022-07-15",-74.374393403138,-78.6314015156442
"2022-07-16",-73.0531715815377,-78.6314015156442
"2022-07-17",-73.2450106372781,-78.6314015156442
"2022-07-18",-69.7241662876887,-76.0075575062734
"2022-07-19",-69.4978925403288,-74.9580141216687
"2022-07-20",-70.9858501234616,-71.55751205429
"2022-07-21",-69.9985230930889,-72.7330010304376
"2022-07-22",-71.1545498138905,-73.9084803718247
"2022-07-23",-70.93693244323,-73.9084803718247
"2022-07-24",-70.228603386789,-73.9084803718247
"2022-07-25",-73.0026705694518,-75.9026060582412
"2022-07-26",-73.2695545496664,-78.148613292983
"2022-07-27",-70.4452993295187,-75.3988236920692
"2022-07-28",-68.7328958308337,-74.2443288594322
"2022-07-29",-68.3884083304371,-73.6356046799887
"2022-07-30",-68.6093748563816,-73.6356046799887
"2022-07-31",-69.0474464374335,-73.6356046799887
"2022-08-01",-69.4517443275937,-74.538198694779
"2022-08-02",-70.3934463539689,-73.6565891887387
